BOUNDARIES, ELEMENTS
    386  39392   50805   50906   39493    38501
    387  39493   50906   51007   39594    38601
    388  39594   51007   51108   39695    38701
    389  39695   51108   51209   39796    38801
    390  39796   51209   51310   39897    38901
    391  39897   51310   51411   39998    39001
    392  39998   51411   51512   40099    39101
    393  40099   51512   51613   40200    39201
    394  40200   51613   51714   40301    39301
    395  40301   51714   51815   40402    39401
    396  40402   51815   51916   40503    39501
    397  40503   51916   52017   40604    39601
    398  40604   52017   52118   40705    39701
    399  40705   52118   52219   40806    39801
    400  40806   52219   52320   40907    39901
    401  40907   52320   52421   41008    40001
    402  41008   52421   52522   41109    40101
    403  41109   52522   52623   41210    40201
    404  41210   52623   52724   41311    40301
    405  41311   52724   52825   41412    40401
    406  41412   52825   52926   41513    40501
    407  41513   52926   53027   41614    40601
    408  41614   53027   53128   41715    40701
    409  41715   53128   53229   41816    40801
    410  41816   53229   53330   41917    40901
    411  41917   53330   53431   42018    41001
    412  42018   53431   53532   42119    41101
    413  42119   53532   53633   42220    41201
    414  42220   53633   53734   42321    41301
    415  42321   53734   53835   42422    41401
    416  42422   53835   53936   42523    41501
    417  42523   53936   54037   42624    41601
    418  42624   54037   54138   42725    41701
    419  42725   54138   54239   42826    41801
    420  42826   54239   54340   42927    41901
    421  42927   54340   54441   43028    42001
    422  43028   54441   54542   43129    42101
    423  43129   54542   54643   43230    42201
    424  43230   54643   54744   43331    42301
    425  43331   54744   54845   43432    42401
    426  43432   54845   54946   43533    42501
    427  43533   54946   55047   43634    42601
    428  43634   55047   55148   43735    42701
    429  43735   55148   55249   43836    42801
    430  43836   55249   55350   43937    42901
    431  43937   55350   55451   44038    43001
    432  44038   55451   55552   44139    43101
    433  44139   55552   55653   44240    43201
    434  44240   55653   55754   44341    43301
    435  44341   55754   55855   44442    43401
    436  44442   55855   55956   44543    43501
    437  44543   55956   56057   44644    43601
    438  44644   56057   56158   44745    43701
    439  44745   56158   56259   44846    43801
    440  44846   56259   56360   44947    43901
    441  44947   56360   56461   45048    44001
    442  45048   56461   56562   45149    44101
    443  45149   56562   56663   45250    44201
    444  45250   56663   56764   45351    44301
    445  45351   56764   56865   45452    44401
    446  45452   56865   56966   45553    44501
    447  45553   56966   57067   45654    44601
    448  45654   57067   57168   45755    44701
    449  45755   57168   57269   45856    44801
    450  45856   57269   57370   45957    44901
    451  45957   57370   57471   46058    45001
    452  46058   57471   57572   46159    45101
    453  35049   34849   46462    45201
    454  46159   57572   46260    45301
    455  46563   57673   57774   46664    45401
    456  46664   57774   57875   46765    45501
    457  46765   57875   57976   46866    45601
    458  46866   57976   58077   46967    45701
    459  46967   58077   58178   47068    45801
    460  47068   58178   58279   47169    45901
    461  47169   58279   58380   47270    46001
    462  47270   58380   58481   47371    46101
    463  47371   58481   58582   47472    46201
    464  47472   58582   58683   47573    46301
    465  47573   58683   58784   47674    46401
    466  47674   58784   58885   47775    46501
    467  47775   58885   58986   47876    46601
    468  47876   58986   59087   47977    46701
    469  47977   59087   59188   48078    46801
    470  48078   59188   59289   48179    46901
    471  48179   59289   59390   48280    47001
    472  48280   59390   59491   48381    47101
    473  48381   59491   59592   48482    47201
    474  48482   59592   59693   48583    47301
    475  48583   59693   59794   48684    47401
    476  48684   59794   59895   48785    47501
    477  48785   59895   59996   48886    47601
    478  48886   59996   60097   48987    47701
    479  48987   60097   60198   49088    47801
    480  49088   60198   60299   49189    47901
    481  49189   60299   60400   49290    48001
    482  49290   60400   60501   49391    48101
    483  49391   60501   60602   49492    48201
    484  49492   60602   60703   49593    48301
    485  49593   60703   60804   49694    48401
    486  49694   60804   60905   49795    48501
